track_id,is_seed_track,lead_genre,semantic_score,lead_genre_match,genre_overlap_count,tag_overlap_count,numeric_pass_count,tempo_distance,loudness_distance,key_distance,mode_distance,decision,decision_reason
TRARMUY12903D02555,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARMUZ128F14AA0EA,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARMWA128F424147D,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARMYQ128F149F18A,0,country,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARMYZ128F426150A,0,pop,3,1,1,1,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRARMZO128F93362A2,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNAJ128F92CD7F9,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNAS128EF355915,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNBZ128F4238CF7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNCP128F42AB2B0,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNIL12903C9A9C8,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNJN12903CE49F8,0,instrumental,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNKQ12903CE7299,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNMW128F92DE2D4,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNZA128F424EC6A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARNZV128F930CDFB,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROCB128EF35098A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARODD128F4225D3F,0,salsa,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARODV128F1460DBC,0,emo,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRAROFY12903CD2618,0,lavi,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROHB128F145CD83,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROOB128F424C74C,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROPS128F92F09A5,0,classic country,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROPZ128F42A8AB2,0,ambient,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROQC128F4273979,0,latin,2,0,2,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRAROQL128F92F7E7D,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROSP128F1487270,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRAROUS12903CF4F08,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPCK128F92FEA7F,0,indie,2,0,2,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARPGY128F425D48D,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPKK12903CD6066,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPKM128F429A7A6,0,spanisch,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPOL128F92F5973,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPOQ128F9311C86,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPTJ12903CE2898,0,reggae,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPWX128F92CD69C,0,country,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPXT128F425FDF9,0,grunge,2,0,3,4,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARPYM128F425A88B,0,greek,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARPZT128F932AD66,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARQBS128F4262E62,0,attitude,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARQFD128F422F447,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARQPW128F92EE8B8,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARQSD128F427E2AA,0,grunge,2,0,3,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARQSR128F933A1BF,0,rock en español,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARQWJ128F92E9CCA,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARREF128F422FD96,0,punk,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARRER128F9328521,0,chill,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRJL128F92DED0E,0,french,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRMK12903CDF793,0,77davez-all-tracks,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARROY128F42281F7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRPG12903CD1DE9,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRQO128F427B5F5,0,metalcore,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRUZ128F9307C57,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRVB128F92F47CA,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRWA128F42A0195,0,hardcore-punk,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRYC128F428CCDA,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARRZU128F4253CA2,0,on the road,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARSAM128F4256E04,0,viking metal,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARSFU12903CB2669,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARSJD128F932BAF8,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARSKA128F9336A04,0,pop,3,1,1,1,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRARSKS128F4272D2F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARSLP12903CE2AA6,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARSMV128F1469CCF,0,reggae,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARSZV12903CDB2DE,0,blues,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTAR128F145F235,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTBH128F93087A4,0,hopuke42,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTCZ128F427A176,0,blues,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTDG12903CA52DF,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTEH128F423DBC1,0,alternative,2,0,3,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARTEH128F4280823,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTGG128F424ABCD,0,get happy,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARTHV128F429B77A,0,mundart,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTIV128F92F87F0,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTJL128F92CB44B,0,rock,3,1,4,4,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRARTME12903CE0253,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTOQ12903CA1CA9,0,lovers rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTSA128F4291550,0,sludge metal,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTSZ128F427642F,0,gammarec,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTYH12903CF0056,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARTYI128F427E74C,0,experimental rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARUDQ128F934B0ED,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARUFE128F92F5D21,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARUHU128F92FDC00,0,old school,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARUOP12903CF2384,0,metalcore,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARURM128F931A91B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARUTP128E0797FC7,0,just the best,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARUYJ128F9316C65,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVCC128F930733D,0,music hall,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVDX128F424A397,0,skins us,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVEY128F9300AC3,0,post-hardcore,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARVJE128F93127EF,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVMJ128F146A77E,0,asian underground,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVMO128F427DF04,0,lonnie johnson,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVQK128F932BFA0,0,classic punk,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVSP128F4250FD6,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVSQ12903CA6A4B,0,easy listening,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVTN12903CF4724,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVVB128F4264CEB,0,blues,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVXR128F4236397,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARVZG128F1497359,0,rap,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWBA128F93580C7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWFL128F42B4686,0,turkish,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWHW12903CE84D3,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWLR128F4256B07,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWMG128F933667C,0,jazz,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWQY128F1462A4C,0,hot,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWSY128F92FE87E,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWUM128F42AC917,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWXF128F9353B37,0,metrohadriani loves this music,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWXH128F425D881,0,argentina,1,0,0,1,0,,,,,keep,"keep: semantic_score=1, numeric_pass_count=0"
TRARWXU128F92EC637,0,chanson francaise,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWYE128F92E6C27,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARWYG128F424D766,0,rock,3,1,1,1,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRARWYL128F423B96A,0,rarareggae,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXAN12903CBF286,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXGB128F42927B0,0,ff,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXIQ128F9354D9C,0,time according to stretchead,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXIT128F423DC97,0,last fm mistake,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXJJ128F1452983,0,chanson francaise,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXLM12903CC2306,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXMV128F92F59C8,0,folk metal,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARXRH128F428927C,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXRL128F4278709,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXUA12903CE88EC,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXVP12903CF39FE,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARXXW128F4294FE1,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARYCL128F1456224,0,classic rock,3,1,5,5,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRARYDZ128F9355209,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARYFU12903CAE834,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARYHD128F9344512,0,cavedwellers,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARYPU128F42552CF,0,ever lasting love,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARYQP12903CA18A4,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARYXL128F92F939E,0,hatiras,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARZBQ128F42649A6,0,cuba jazz,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARZBR128F934715D,0,latin pop,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARZBX12903CD70DA,0,abstract,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARZFN128F42680B8,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARZIV128F147AADB,0,bossa nova,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARZKD128F425D64D,0,rnb,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRARZMX128F4238B5A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRARZOS128F14A1E17,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASAEN128F4266178,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASAFS12903CF10BD,0,hungarian,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASAGX128F4262E28,0,blues,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRASAIC128F4269413,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASAIH128F931F567,0,post-hardcore,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRASAKZ128F934A412,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASAQI128F426EEA3,0,folk,2,0,2,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRASARM12903D03718,0,awesome covers,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASARO128F145E40F,0,60s,2,0,3,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRASAUN128F92E3427,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASAVA128F9309D08,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASAXZ128F9342D50,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBCH128F93369B6,0,chill,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBDT128F1470F0D,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBFV128F1483E40,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBME128F9302529,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBSO128F1465A78,0,electronic,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBTO128F931D070,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBUV128F933904E,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBVE128F425F34E,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBVS12903CDB231,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASBVS12903CF4537,0,soul,2,0,2,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRASBZK128F42692CA,0,metal,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRASCAH128F147371F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCAU128E078FB37,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCGS128F426C1AF,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCMB128F422B871,0,j-pop,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCMU12903CF68BA,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCTM128F92F6F3A,0,playlist: the blue note,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCTT12903CEE207,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCUS12903CA4D22,0,pagan metal,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCWR12903CCC575,0,classic rock,3,1,4,4,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRASCXA128F9323581,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASCXB128F423D3E7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDGG128F933EDE2,0,punk rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDIH128F425B6CF,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDMK128F4243937,0,chinese,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDMZ128F14AE001,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDOI128F1480E28,0,rock,3,1,3,3,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRASDON128F42AD04D,0,musica espanhola-latina,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDPA128F1462AB8,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDRJ128F428B1A7,0,heard on pandora,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDRQ128F92FF8A7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDUS12903CA0686,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASDYA128F425E84F,0,rnb,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASEAT12903CEF0B3,0,instrumental,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFAV128F93428A4,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFBL128EF34E274,0,prophetic,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFDP12903CD475A,0,sousaphonic aotm 201102,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFEI128F4269F12,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFIH128F92F35EF,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFJS128F92FFC18,0,chanson,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFNK12903CF4195,0,soul,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASFNS128F145247D,0,indie rock,2,0,3,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRASFQT12903CAAF5C,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGBN128F42951D4,0,children,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGGA128F92E8BF8,0,2009,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGGB128F428C911,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGKC128F92F6EA4,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGKG128F426C7D3,0,congolese music rocks,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGKM128F42644C5,0,rock,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRASGLA128F147F4F6,0,british christian music,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGMH128F14B04A3,0,1962,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGOE128F42328B4,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGQX128F932516C,0,blues,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGQY12903CBF407,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGRP128F9338663,0,marchosa,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASGWZ128F4277B34,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASHAE128F933915A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASHBA128F424942D,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRASHIP128F428FC4B,0,covers,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
